id,rouge1,rouge2,rougel,bertscore
349,0.3038277511961722,0.05755395683453237,0.13636363636363635,0.07817636430263519
350,0.3094170403587444,0.08108108108108109,0.11659192825112108,0.12008573859930038
351,0.4094256259204713,0.1358936484490399,0.18556701030927836,0.19745759665966034
352,0.5109170305676857,0.14035087719298248,0.28384279475982527,0.3455791473388672
353,0.32704402515723274,0.08421052631578947,0.1509433962264151,0.12316207587718964
354,0.4386873920552677,0.08665511265164645,0.14853195164075994,0.21039415895938873
355,0.36071428571428577,0.14336917562724014,0.22142857142857142,0.1934051811695099
356,0.44305772230889234,0.14084507042253525,0.2090483619344774,0.25951486825942993
357,0.44358974358974357,0.13624678663239076,0.18974358974358976,0.20000557601451874
358,0.3723076923076923,0.09567901234567901,0.15076923076923077,0.18022306263446808
359,0.40234375,0.09803921568627452,0.17968750000000003,0.214626744389534
360,0.525,0.24372759856630824,0.23214285714285715,0.3766723871231079
361,0.35427135678391963,0.055415617128463476,0.13316582914572866,0.12047582864761353
362,0.2560846560846561,0.04878048780487805,0.12486772486772488,0.025351164862513542
363,0.41618497109826585,0.11992263056092843,0.161849710982659,0.2638360857963562
364,0.5314685314685315,0.18245614035087718,0.23076923076923078,0.3167632818222046
365,0.34328358208955223,0.11720698254364091,0.15422885572139303,0.20623567700386047
366,0.36036036036036034,0.12048192771084337,0.14714714714714713,0.2516248822212219
367,0.3261231281198003,0.07679465776293823,0.13976705490848584,0.16531331837177277
368,0.3013698630136986,0.0963302752293578,0.1735159817351598,0.1801714450120926
