id,bartscore_sum2doc,bartscore_doc2sum,truncated
439,-3.9296016693115234,-3.4337165355682373,False
440,-4.148009300231934,-3.314086437225342,False
441,-4.063460826873779,-3.453507423400879,False
442,-4.122259616851807,-3.6711020469665527,False
443,-4.149543762207031,-3.250170946121216,False
444,-4.114138603210449,-3.1632072925567627,False
445,-3.8501944541931152,-3.319732904434204,False
446,-4.079029083251953,-3.6505613327026367,False
447,-4.102475166320801,-3.4697628021240234,False
448,-4.117409706115723,-3.6794862747192383,False
449,-4.26337194442749,-3.9852817058563232,False
450,-3.8145294189453125,-3.3214757442474365,False
451,-4.621445655822754,-3.1100656986236572,False
452,-4.135050296783447,-3.514711856842041,False
453,-3.5204017162323,-3.759657382965088,False
454,-4.413361549377441,-3.5088388919830322,False
455,-4.671413421630859,-3.3691246509552,False
456,-3.685007095336914,-3.7189853191375732,False
457,-4.4670090675354,-3.250272512435913,False
458,-3.9214136600494385,-3.4185776710510254,False
459,-3.6524600982666016,-3.4153144359588623,False
460,-3.6313021183013916,-3.8089911937713623,False
461,-4.377918243408203,-3.683568000793457,False
462,-4.249629020690918,-3.57246994972229,False
463,-4.251805782318115,-3.3298299312591553,False
464,-4.275391578674316,-5.330547332763672,False
465,-3.6899142265319824,-3.6288273334503174,False
466,-4.138789176940918,-3.6257166862487793,False
467,-4.0007405281066895,-3.7627341747283936,False
468,-4.2961039543151855,-3.601057291030884,False
469,-4.023756980895996,-3.187105417251587,False
470,-3.9799532890319824,-3.774129867553711,False
471,-3.9465789794921875,-3.6422784328460693,False
472,-4.076538562774658,-3.4172887802124023,False
473,-4.8005475997924805,-3.7064216136932373,False
474,-4.260279178619385,-3.726771831512451,False
475,-4.6414289474487305,-3.9184253215789795,False
476,-4.077404975891113,-3.985398769378662,False
477,-4.269570350646973,-3.366281509399414,False
478,-4.330606460571289,-3.642899513244629,False
479,-3.953512668609619,-3.3521409034729004,False
480,-4.320427894592285,-3.5163002014160156,False
481,-3.7936606407165527,-3.6113600730895996,False
482,-4.118666172027588,-3.5532386302948,True
483,-4.554074287414551,-3.6713192462921143,False
484,-4.332338333129883,-3.384829044342041,False
485,-4.240912437438965,-3.2423348426818848,False
486,-3.9127254486083984,-3.4135663509368896,False
487,-4.013598442077637,-3.590916156768799,False
488,-4.240692138671875,-3.4171876907348633,False
489,-4.422759056091309,-3.3899993896484375,False
490,-4.6185784339904785,-3.8255200386047363,False
491,-4.399010181427002,-3.7354817390441895,False
492,-4.190462112426758,-3.5151970386505127,False
493,-3.474452495574951,-4.051678657531738,False
